key,original,newExpr,A,test
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 77]]",14*x**4 + 288*x**2 + (3 + x**(-2))*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-85*x**3 - 488*x - 673/x - 309/x**3 - 39/x**5) + (y**4 + y**(-4))*(10*x**4 + 176*x**2 + 449 + 342/x**2 + 84/x**4 + 4/x**6) + (y**6 + y**(-6))*(-28*x**3 - 173*x - 226/x - 91/x**3 - 10/x**5) + (y**8 + y**(-8))*(30*x**2 + 87 + 57/x**2 + 10/x**4) + (y**10 + y**(-10))*(-15*x - 20/x - 5/x**3) + 753 + 602/x**2 + 156/x**4 + 6/x**6,4*t0**4*t1**2 - 10*t0**4*t1 + 10*t0**4 - 5*t0**4/t1 + t0**4/t1**2 + 6*t0**3*t1**3 - 39*t0**3*t1**2 + 84*t0**3*t1 - 91*t0**3 + 57*t0**3/t1 - 20*t0**3/t1**2 + 3*t0**3/t1**3 + 4*t0**2*t1**4 - 39*t0**2*t1**3 + 156*t0**2*t1**2 - 309*t0**2*t1 + 342*t0**2 - 226*t0**2/t1 + 87*t0**2/t1**2 - 15*t0**2/t1**3 - 10*t0*t1**4 + 84*t0*t1**3 - 309*t0*t1**2 + 602*t0*t1 - 673*t0 + 449*t0/t1 - 173*t0/t1**2 + 30*t0/t1**3 + 10*t1**4 - 91*t1**3 + 342*t1**2 - 673*t1 + 753 - 488/t1 + 176/t1**2 - 28/t1**3 - 5*t1**4/t0 + 57*t1**3/t0 - 226*t1**2/t0 + 449*t1/t0 - 488/t0 + 288/(t0*t1) - 85/(t0*t1**2) + 10/(t0*t1**3) + t1**4/t0**2 - 20*t1**3/t0**2 + 87*t1**2/t0**2 - 173*t1/t0**2 + 176/t0**2 - 85/(t0**2*t1) + 14/(t0**2*t1**2) + 3*t1**3/t0**3 - 15*t1**2/t0**3 + 30*t1/t0**3 - 28/t0**3 + 10/(t0**3*t1),"[[   0    0   10  -28   30  -15    3    0]
 [   0   14  -85  176 -173   87  -20    1]
 [  10  -85  288 -488  449 -226   57   -5]
 [ -28  176 -488  753 -673  342  -91   10]
 [  30 -173  449 -673  602 -309   84  -10]
 [ -15   87 -226  342 -309  156  -39    4]
 [   3  -20   57  -91   84  -39    6    0]
 [   0    1   -5   10  -10    4    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 78]]",20*x**4 + 154*x**2 + y**16 + (-3*x - 3/x)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-3*x**5 - 64*x**3 - 221*x - 221/x - 64/x**3 - 3/x**5) + (y**4 + y**(-4))*(16*x**4 + 107*x**2 + 194 + 107/x**2 + 16/x**4) + (y**6 + y**(-6))*(-2*x**5 - 32*x**3 - 107*x - 107/x - 32/x**3 - 2/x**5) + (y**8 + y**(-8))*(5*x**4 + 36*x**2 + 69 + 36/x**2 + 5/x**4) + (y**10 + y**(-10))*(-6*x**3 - 27*x - 27/x - 6/x**3) + (y**12 + y**(-12))*(5*x**2 + 13 + 5/x**2) + 283 + y**(-16) + 154/x**2 + 20/x**4,-2*t0**4*t1 + 5*t0**4 - 6*t0**4/t1 + 5*t0**4/t1**2 - 3*t0**4/t1**3 + t0**4/t1**4 - 3*t0**3*t1**2 + 16*t0**3*t1 - 32*t0**3 + 36*t0**3/t1 - 27*t0**3/t1**2 + 13*t0**3/t1**3 - 3*t0**3/t1**4 - 3*t0**2*t1**3 + 20*t0**2*t1**2 - 64*t0**2*t1 + 107*t0**2 - 107*t0**2/t1 + 69*t0**2/t1**2 - 27*t0**2/t1**3 + 5*t0**2/t1**4 - 2*t0*t1**4 + 16*t0*t1**3 - 64*t0*t1**2 + 154*t0*t1 - 221*t0 + 194*t0/t1 - 107*t0/t1**2 + 36*t0/t1**3 - 6*t0/t1**4 + 5*t1**4 - 32*t1**3 + 107*t1**2 - 221*t1 + 283 - 221/t1 + 107/t1**2 - 32/t1**3 + 5/t1**4 - 6*t1**4/t0 + 36*t1**3/t0 - 107*t1**2/t0 + 194*t1/t0 - 221/t0 + 154/(t0*t1) - 64/(t0*t1**2) + 16/(t0*t1**3) - 2/(t0*t1**4) + 5*t1**4/t0**2 - 27*t1**3/t0**2 + 69*t1**2/t0**2 - 107*t1/t0**2 + 107/t0**2 - 64/(t0**2*t1) + 20/(t0**2*t1**2) - 3/(t0**2*t1**3) - 3*t1**4/t0**3 + 13*t1**3/t0**3 - 27*t1**2/t0**3 + 36*t1/t0**3 - 32/t0**3 + 16/(t0**3*t1) - 3/(t0**3*t1**2) + t1**4/t0**4 - 3*t1**3/t0**4 + 5*t1**2/t0**4 - 6*t1/t0**4 + 5/t0**4 - 2/(t0**4*t1),"[[   0    0    0   -2    5   -6    5   -3    1]
 [   0    0   -3   16  -32   36  -27   13   -3]
 [   0   -3   20  -64  107 -107   69  -27    5]
 [  -2   16  -64  154 -221  194 -107   36   -6]
 [   5  -32  107 -221  283 -221  107  -32    5]
 [  -6   36 -107  194 -221  154  -64   16   -2]
 [   5  -27   69 -107  107  -64   20   -3    0]
 [  -3   13  -27   36  -32   16   -3    0    0]
 [   1   -3    5   -6    5   -2    0    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 79]]",16*x**4 + 94*x**2 + y**16 + (-3*x - 3/x)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-3*x**5 - 43*x**3 - 132*x - 129/x - 39/x**3 - 2/x**5) + (y**4 + y**(-4))*(13*x**4 + 67*x**2 + 119 + 68/x**2 + 12/x**4) + (y**6 + y**(-6))*(-2*x**5 - 22*x**3 - 69*x - 72/x - 25/x**3 - 2/x**5) + (y**8 + y**(-8))*(4*x**4 + 24*x**2 + 50 + 29/x**2 + 5/x**4) + (y**10 + y**(-10))*(-4*x**3 - 21*x - 23/x - 6/x**3) + (y**12 + y**(-12))*(4*x**2 + 12 + 5/x**2) + 165 + y**(-16) + 88/x**2 + 12/x**4,-2*t0**4*t1 + 5*t0**4 - 6*t0**4/t1 + 5*t0**4/t1**2 - 3*t0**4/t1**3 + t0**4/t1**4 - 2*t0**3*t1**2 + 12*t0**3*t1 - 25*t0**3 + 29*t0**3/t1 - 23*t0**3/t1**2 + 12*t0**3/t1**3 - 3*t0**3/t1**4 - 2*t0**2*t1**3 + 12*t0**2*t1**2 - 39*t0**2*t1 + 68*t0**2 - 72*t0**2/t1 + 50*t0**2/t1**2 - 21*t0**2/t1**3 + 4*t0**2/t1**4 - 2*t0*t1**4 + 12*t0*t1**3 - 39*t0*t1**2 + 88*t0*t1 - 129*t0 + 119*t0/t1 - 69*t0/t1**2 + 24*t0/t1**3 - 4*t0/t1**4 + 5*t1**4 - 25*t1**3 + 68*t1**2 - 129*t1 + 165 - 132/t1 + 67/t1**2 - 22/t1**3 + 4/t1**4 - 6*t1**4/t0 + 29*t1**3/t0 - 72*t1**2/t0 + 119*t1/t0 - 132/t0 + 94/(t0*t1) - 43/(t0*t1**2) + 13/(t0*t1**3) - 2/(t0*t1**4) + 5*t1**4/t0**2 - 23*t1**3/t0**2 + 50*t1**2/t0**2 - 69*t1/t0**2 + 67/t0**2 - 43/(t0**2*t1) + 16/(t0**2*t1**2) - 3/(t0**2*t1**3) - 3*t1**4/t0**3 + 12*t1**3/t0**3 - 21*t1**2/t0**3 + 24*t1/t0**3 - 22/t0**3 + 13/(t0**3*t1) - 3/(t0**3*t1**2) + t1**4/t0**4 - 3*t1**3/t0**4 + 4*t1**2/t0**4 - 4*t1/t0**4 + 4/t0**4 - 2/(t0**4*t1),"[[   0    0    0   -2    4   -4    4   -3    1]
 [   0    0   -3   13  -22   24  -21   12   -3]
 [   0   -3   16  -43   67  -69   50  -23    5]
 [  -2   13  -43   94 -132  119  -72   29   -6]
 [   4  -22   67 -132  165 -129   68  -25    5]
 [  -4   24  -69  119 -129   88  -39   12   -2]
 [   4  -21   50  -72   68  -39   12   -2    0]
 [  -3   12  -23   29  -25   12   -2    0    0]
 [   1   -3    5   -6    5   -2    0    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 80]]",16*x**4 + 114*x**2 + (1 + 3/x**2)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-2*x**5 - 41*x**3 - 168*x - 250/x - 130/x**3 - 9/x**5) + (y**4 + y**(-4))*(5*x**4 + 56*x**2 + 161 + 166/x**2 + 43/x**4) + (y**6 + y**(-6))*(-6*x**3 - 51*x - 109/x - 70/x**3 - 6/x**5) + (y**8 + y**(-8))*(5*x**2 + 33 + 49/x**2 + 14/x**4) + (y**10 + y**(-10))*(-3*x - 14/x - 11/x**3) + 259 + 228/x**2 + 52/x**4,-6*t0**4*t1 + 14*t0**4 - 11*t0**4/t1 + 3*t0**4/t1**2 - 9*t0**3*t1**2 + 43*t0**3*t1 - 70*t0**3 + 49*t0**3/t1 - 14*t0**3/t1**2 + t0**3/t1**3 - 9*t0**2*t1**3 + 52*t0**2*t1**2 - 130*t0**2*t1 + 166*t0**2 - 109*t0**2/t1 + 33*t0**2/t1**2 - 3*t0**2/t1**3 - 6*t0*t1**4 + 43*t0*t1**3 - 130*t0*t1**2 + 228*t0*t1 - 250*t0 + 161*t0/t1 - 51*t0/t1**2 + 5*t0/t1**3 + 14*t1**4 - 70*t1**3 + 166*t1**2 - 250*t1 + 259 - 168/t1 + 56/t1**2 - 6/t1**3 - 11*t1**4/t0 + 49*t1**3/t0 - 109*t1**2/t0 + 161*t1/t0 - 168/t0 + 114/(t0*t1) - 41/(t0*t1**2) + 5/(t0*t1**3) + 3*t1**4/t0**2 - 14*t1**3/t0**2 + 33*t1**2/t0**2 - 51*t1/t0**2 + 56/t0**2 - 41/(t0**2*t1) + 16/(t0**2*t1**2) - 2/(t0**2*t1**3) + t1**3/t0**3 - 3*t1**2/t0**3 + 5*t1/t0**3 - 6/t0**3 + 5/(t0**3*t1) - 2/(t0**3*t1**2),"[[   0   -2    5   -6    5   -3    1    0]
 [  -2   16  -41   56  -51   33  -14    3]
 [   5  -41  114 -168  161 -109   49  -11]
 [  -6   56 -168  259 -250  166  -70   14]
 [   5  -51  161 -250  228 -130   43   -6]
 [  -3   33 -109  166 -130   52   -9    0]
 [   1  -14   49  -70   43   -9    0    0]
 [   0    3  -11   14   -6    0    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 81]]",2*x**2 + (-3/x**5 - 3/x**7)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-5*x - 22/x - 39/x**3 - 38/x**5 - 16/x**7) + (y**4 + y**(-4))*(7 + 26/x**2 + 38/x**4 + 28/x**6 + 4/x**8) + (y**6 + y**(-6))*(-8/x - 26/x**3 - 32/x**5 - 14/x**7) + (y**8 + y**(-8))*(8/x**2 + 23/x**4 + 22/x**6 + 3/x**8) + (y**10 + y**(-10))*(-7/x**3 - 17/x**5 - 10/x**7) + (y**12 + y**(-12))*(5/x**4 + 10/x**6 + 2/x**8) + 15 + 34/x**2 + 42/x**4 + (y**16 + y**(-16))/x**6 + 30/x**6 + 4/x**8,2*t0**7*t1 - 3*t0**7 + t0**7/t1 + 3*t0**6*t1**2 - 10*t0**6*t1 + 10*t0**6 - 3*t0**6/t1 + 4*t0**5*t1**3 - 14*t0**5*t1**2 + 22*t0**5*t1 - 17*t0**5 + 5*t0**5/t1 + 4*t0**4*t1**4 - 16*t0**4*t1**3 + 28*t0**4*t1**2 - 32*t0**4*t1 + 23*t0**4 - 7*t0**4/t1 + 4*t0**3*t1**5 - 16*t0**3*t1**4 + 30*t0**3*t1**3 - 38*t0**3*t1**2 + 38*t0**3*t1 - 26*t0**3 + 8*t0**3/t1 + 3*t0**2*t1**6 - 14*t0**2*t1**5 + 28*t0**2*t1**4 - 38*t0**2*t1**3 + 42*t0**2*t1**2 - 39*t0**2*t1 + 26*t0**2 - 8*t0**2/t1 + 2*t0*t1**7 - 10*t0*t1**6 + 22*t0*t1**5 - 32*t0*t1**4 + 38*t0*t1**3 - 39*t0*t1**2 + 34*t0*t1 - 22*t0 + 7*t0/t1 - 3*t1**7 + 10*t1**6 - 17*t1**5 + 23*t1**4 - 26*t1**3 + 26*t1**2 - 22*t1 + 15 - 5/t1 + t1**7/t0 - 3*t1**6/t0 + 5*t1**5/t0 - 7*t1**4/t0 + 8*t1**3/t0 - 8*t1**2/t0 + 7*t1/t0 - 5/t0 + 2/(t0*t1),"[[  2  -5   7  -8   8  -7   5  -3   1]
 [ -5  15 -22  26 -26  23 -17  10  -3]
 [  7 -22  34 -39  38 -32  22 -10   2]
 [ -8  26 -39  42 -38  28 -14   3   0]
 [  8 -26  38 -38  30 -16   4   0   0]
 [ -7  23 -32  28 -16   4   0   0   0]
 [  5 -17  22 -14   4   0   0   0   0]
 [ -3  10 -10   3   0   0   0   0   0]
 [  1  -3   2   0   0   0   0   0   0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 82]]",6*x**2 + (3/x**4 + x**(-6))*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-19*x - 108/x - 195/x**3 - 126/x**5 - 20/x**7) + (y**4 + y**(-4))*(29 + 115/x**2 + 147/x**4 + 53/x**6 + 3/x**8) + (y**6 + y**(-6))*(-29/x - 89/x**3 - 74/x**5 - 14/x**7) + (y**8 + y**(-8))*(21/x**2 + 48/x**4 + 22/x**6 + 2/x**8) + (y**10 + y**(-10))*(-11/x**3 - 14/x**5 - 3/x**7) + 67 + 182/x**2 + 194/x**4 + 64/x**6 + 4/x**8,2*t0**6*t1**2 - 3*t0**6*t1 + t0**6 + 3*t0**5*t1**3 - 14*t0**5*t1**2 + 22*t0**5*t1 - 14*t0**5 + 3*t0**5/t1 + 4*t0**4*t1**4 - 20*t0**4*t1**3 + 53*t0**4*t1**2 - 74*t0**4*t1 + 48*t0**4 - 11*t0**4/t1 + 3*t0**3*t1**5 - 20*t0**3*t1**4 + 64*t0**3*t1**3 - 126*t0**3*t1**2 + 147*t0**3*t1 - 89*t0**3 + 21*t0**3/t1 + 2*t0**2*t1**6 - 14*t0**2*t1**5 + 53*t0**2*t1**4 - 126*t0**2*t1**3 + 194*t0**2*t1**2 - 195*t0**2*t1 + 115*t0**2 - 29*t0**2/t1 - 3*t0*t1**6 + 22*t0*t1**5 - 74*t0*t1**4 + 147*t0*t1**3 - 195*t0*t1**2 + 182*t0*t1 - 108*t0 + 29*t0/t1 + t1**6 - 14*t1**5 + 48*t1**4 - 89*t1**3 + 115*t1**2 - 108*t1 + 67 - 19/t1 + 3*t1**5/t0 - 11*t1**4/t0 + 21*t1**3/t0 - 29*t1**2/t0 + 29*t1/t0 - 19/t0 + 6/(t0*t1),"[[   6  -19   29  -29   21  -11    3    0]
 [ -19   67 -108  115  -89   48  -14    1]
 [  29 -108  182 -195  147  -74   22   -3]
 [ -29  115 -195  194 -126   53  -14    2]
 [  21  -89  147 -126   64  -20    3    0]
 [ -11   48  -74   53  -20    4    0    0]
 [   3  -14   22  -14    3    0    0    0]
 [   0    1   -3    2    0    0    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 83]]",4*x**4 + 72*x**2 + (-4/x - 4/x**3)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-22*x**3 - 127*x - 240/x - 161/x**3 - 26/x**5) + (y**4 + y**(-4))*(3*x**4 + 43*x**2 + 148 + 191/x**2 + 75/x**4 + 4/x**6) + (y**6 + y**(-6))*(-7*x**3 - 51*x - 131/x - 109/x**3 - 22/x**5) + (y**8 + y**(-8))*(8*x**2 + 49 + 86/x**2 + 40/x**4 + 3/x**6) + (y**10 + y**(-10))*(-8*x - 37/x - 36/x**3 - 7/x**5) + (y**12 + y**(-12))*(7 + 18/x**2 + 7/x**4) + 217 + (y**16 + y**(-16))/x**2 + 240/x**2 + 82/x**4 + 4/x**6,3*t0**5*t1 - 7*t0**5 + 7*t0**5/t1 - 4*t0**5/t1**2 + t0**5/t1**3 + 4*t0**4*t1**2 - 22*t0**4*t1 + 40*t0**4 - 36*t0**4/t1 + 18*t0**4/t1**2 - 4*t0**4/t1**3 + 4*t0**3*t1**3 - 26*t0**3*t1**2 + 75*t0**3*t1 - 109*t0**3 + 86*t0**3/t1 - 37*t0**3/t1**2 + 7*t0**3/t1**3 + 4*t0**2*t1**4 - 26*t0**2*t1**3 + 82*t0**2*t1**2 - 161*t0**2*t1 + 191*t0**2 - 131*t0**2/t1 + 49*t0**2/t1**2 - 8*t0**2/t1**3 + 3*t0*t1**5 - 22*t0*t1**4 + 75*t0*t1**3 - 161*t0*t1**2 + 240*t0*t1 - 240*t0 + 148*t0/t1 - 51*t0/t1**2 + 8*t0/t1**3 - 7*t1**5 + 40*t1**4 - 109*t1**3 + 191*t1**2 - 240*t1 + 217 - 127/t1 + 43/t1**2 - 7/t1**3 + 7*t1**5/t0 - 36*t1**4/t0 + 86*t1**3/t0 - 131*t1**2/t0 + 148*t1/t0 - 127/t0 + 72/(t0*t1) - 22/(t0*t1**2) + 3/(t0*t1**3) - 4*t1**5/t0**2 + 18*t1**4/t0**2 - 37*t1**3/t0**2 + 49*t1**2/t0**2 - 51*t1/t0**2 + 43/t0**2 - 22/(t0**2*t1) + 4/(t0**2*t1**2) + t1**5/t0**3 - 4*t1**4/t0**3 + 7*t1**3/t0**3 - 8*t1**2/t0**3 + 8*t1/t0**3 - 7/t0**3 + 3/(t0**3*t1),"[[   0    0    3   -7    8   -8    7   -4    1]
 [   0    4  -22   43  -51   49  -37   18   -4]
 [   3  -22   72 -127  148 -131   86  -36    7]
 [  -7   43 -127  217 -240  191 -109   40   -7]
 [   8  -51  148 -240  240 -161   75  -22    3]
 [  -8   49 -131  191 -161   82  -26    4    0]
 [   7  -37   86 -109   75  -26    4    0    0]
 [  -4   18  -36   40  -22    4    0    0    0]
 [   1   -4    7   -7    3    0    0    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 84]]",4*x**6 + 118*x**4 + 492*x**2 + (x**2 + 3)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-28*x**5 - 244*x**3 - 562*x - 420/x - 74/x**3) + (y**4 + y**(-4))*(3*x**6 + 63*x**4 + 278*x**2 + 381 + 153/x**2 + 9/x**4) + (y**6 + y**(-6))*(-7*x**5 - 71*x**3 - 189*x - 150/x - 25/x**3) + (y**8 + y**(-8))*(7*x**4 + 47*x**2 + 76 + 27/x**2) + (y**10 + y**(-10))*(-4*x**3 - 18*x - 14/x) + 641 + 250/x**2 + 12/x**4,9*t0**3*t1 - 25*t0**3 + 27*t0**3/t1 - 14*t0**3/t1**2 + 3*t0**3/t1**3 + 12*t0**2*t1**2 - 74*t0**2*t1 + 153*t0**2 - 150*t0**2/t1 + 76*t0**2/t1**2 - 18*t0**2/t1**3 + t0**2/t1**4 + 9*t0*t1**3 - 74*t0*t1**2 + 250*t0*t1 - 420*t0 + 381*t0/t1 - 189*t0/t1**2 + 47*t0/t1**3 - 4*t0/t1**4 - 25*t1**3 + 153*t1**2 - 420*t1 + 641 - 562/t1 + 278/t1**2 - 71/t1**3 + 7/t1**4 + 27*t1**3/t0 - 150*t1**2/t0 + 381*t1/t0 - 562/t0 + 492/(t0*t1) - 244/(t0*t1**2) + 63/(t0*t1**3) - 7/(t0*t1**4) - 14*t1**3/t0**2 + 76*t1**2/t0**2 - 189*t1/t0**2 + 278/t0**2 - 244/(t0**2*t1) + 118/(t0**2*t1**2) - 28/(t0**2*t1**3) + 3/(t0**2*t1**4) + 3*t1**3/t0**3 - 18*t1**2/t0**3 + 47*t1/t0**3 - 71/t0**3 + 63/(t0**3*t1) - 28/(t0**3*t1**2) + 4/(t0**3*t1**3) + t1**2/t0**4 - 4*t1/t0**4 + 7/t0**4 - 7/(t0**4*t1) + 3/(t0**4*t1**2),"[[   0    0    3   -7    7   -4    1    0]
 [   0    4  -28   63  -71   47  -18    3]
 [   3  -28  118 -244  278 -189   76  -14]
 [  -7   63 -244  492 -562  381 -150   27]
 [   7  -71  278 -562  641 -420  153  -25]
 [  -4   47 -189  381 -420  250  -74    9]
 [   1  -18   76 -150  153  -74   12    0]
 [   0    3  -14   27  -25    9    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 85]]",8*x**6 + 196*x**4 + 748*x**2 + (x**2 + 3)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-46*x**5 - 380*x**3 - 819*x - 583/x - 98/x**3) + (y**4 + y**(-4))*(3*x**6 + 93*x**4 + 403*x**2 + 528 + 203/x**2 + 11/x**4) + (y**6 + y**(-6))*(-7*x**5 - 96*x**3 - 254*x - 196/x - 31/x**3) + (y**8 + y**(-8))*(7*x**4 + 58*x**2 + 94 + 33/x**2) + (y**10 + y**(-10))*(-4*x**3 - 20*x - 16/x) + 917 + 342/x**2 + 16/x**4,11*t0**3*t1 - 31*t0**3 + 33*t0**3/t1 - 16*t0**3/t1**2 + 3*t0**3/t1**3 + 16*t0**2*t1**2 - 98*t0**2*t1 + 203*t0**2 - 196*t0**2/t1 + 94*t0**2/t1**2 - 20*t0**2/t1**3 + t0**2/t1**4 + 11*t0*t1**3 - 98*t0*t1**2 + 342*t0*t1 - 583*t0 + 528*t0/t1 - 254*t0/t1**2 + 58*t0/t1**3 - 4*t0/t1**4 - 31*t1**3 + 203*t1**2 - 583*t1 + 917 - 819/t1 + 403/t1**2 - 96/t1**3 + 7/t1**4 + 33*t1**3/t0 - 196*t1**2/t0 + 528*t1/t0 - 819/t0 + 748/(t0*t1) - 380/(t0*t1**2) + 93/(t0*t1**3) - 7/(t0*t1**4) - 16*t1**3/t0**2 + 94*t1**2/t0**2 - 254*t1/t0**2 + 403/t0**2 - 380/(t0**2*t1) + 196/(t0**2*t1**2) - 46/(t0**2*t1**3) + 3/(t0**2*t1**4) + 3*t1**3/t0**3 - 20*t1**2/t0**3 + 58*t1/t0**3 - 96/t0**3 + 93/(t0**3*t1) - 46/(t0**3*t1**2) + 8/(t0**3*t1**3) + t1**2/t0**4 - 4*t1/t0**4 + 7/t0**4 - 7/(t0**4*t1) + 3/(t0**4*t1**2),"[[   0    0    3   -7    7   -4    1    0]
 [   0    8  -46   93  -96   58  -20    3]
 [   3  -46  196 -380  403 -254   94  -16]
 [  -7   93 -380  748 -819  528 -196   33]
 [   7  -96  403 -819  917 -583  203  -31]
 [  -4   58 -254  528 -583  342  -98   11]
 [   1  -20   94 -196  203  -98   16    0]
 [   0    3  -16   33  -31   11    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 86]]",20*x**2 + (-4/x**3 - 4/x**5)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-3*x**3 - 45*x - 137/x - 175/x**3 - 86/x**5 - 6/x**7) + (y**4 + y**(-4))*(8*x**2 + 61 + 142/x**2 + 130/x**4 + 31/x**6) + (y**6 + y**(-6))*(-11*x - 65/x - 118/x**3 - 69/x**5 - 5/x**7) + (y**8 + y**(-8))*(12 + 57/x**2 + 75/x**4 + 22/x**6) + (y**10 + y**(-10))*(-11/x - 39/x**3 - 31/x**5 - 3/x**7) + (y**12 + y**(-12))*(8/x**2 + 18/x**4 + 6/x**6) + 101 + 182/x**2 + (y**16 + y**(-16))/x**4 + 146/x**4 + 34/x**6,-3*t0**6*t1 + 6*t0**6 - 4*t0**6/t1 + t0**6/t1**2 - 5*t0**5*t1**2 + 22*t0**5*t1 - 31*t0**5 + 18*t0**5/t1 - 4*t0**5/t1**2 - 6*t0**4*t1**3 + 31*t0**4*t1**2 - 69*t0**4*t1 + 75*t0**4 - 39*t0**4/t1 + 8*t0**4/t1**2 - 6*t0**3*t1**4 + 34*t0**3*t1**3 - 86*t0**3*t1**2 + 130*t0**3*t1 - 118*t0**3 + 57*t0**3/t1 - 11*t0**3/t1**2 - 5*t0**2*t1**5 + 31*t0**2*t1**4 - 86*t0**2*t1**3 + 146*t0**2*t1**2 - 175*t0**2*t1 + 142*t0**2 - 65*t0**2/t1 + 12*t0**2/t1**2 - 3*t0*t1**6 + 22*t0*t1**5 - 69*t0*t1**4 + 130*t0*t1**3 - 175*t0*t1**2 + 182*t0*t1 - 137*t0 + 61*t0/t1 - 11*t0/t1**2 + 6*t1**6 - 31*t1**5 + 75*t1**4 - 118*t1**3 + 142*t1**2 - 137*t1 + 101 - 45/t1 + 8/t1**2 - 4*t1**6/t0 + 18*t1**5/t0 - 39*t1**4/t0 + 57*t1**3/t0 - 65*t1**2/t0 + 61*t1/t0 - 45/t0 + 20/(t0*t1) - 3/(t0*t1**2) + t1**6/t0**2 - 4*t1**5/t0**2 + 8*t1**4/t0**2 - 11*t1**3/t0**2 + 12*t1**2/t0**2 - 11*t1/t0**2 + 8/t0**2 - 3/(t0**2*t1),"[[   0   -3    8  -11   12  -11    8   -4    1]
 [  -3   20  -45   61  -65   57  -39   18   -4]
 [   8  -45  101 -137  142 -118   75  -31    6]
 [ -11   61 -137  182 -175  130  -69   22   -3]
 [  12  -65  142 -175  146  -86   31   -5    0]
 [ -11   57 -118  130  -86   34   -6    0    0]
 [   8  -39   75  -69   31   -6    0    0    0]
 [  -4   18  -31   22   -5    0    0    0    0]
 [   1   -4    6   -3    0    0    0    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 87]]",68*x**2 + (3/x**2 + x**(-4))*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-9*x**3 - 168*x - 497/x - 453/x**3 - 120/x**5 - 5/x**7) + (y**4 + y**(-4))*(28*x**2 + 214 + 379/x**2 + 202/x**4 + 28/x**6) + (y**6 + y**(-6))*(-38*x - 165/x - 176/x**3 - 52/x**5 - 3/x**7) + (y**8 + y**(-8))*(30 + 77/x**2 + 44/x**4 + 6/x**6) + (y**10 + y**(-10))*(-14/x - 18/x**3 - 4/x**5) + 395 + 618/x**2 + 304/x**4 + 36/x**6,-3*t0**5*t1**2 + 6*t0**5*t1 - 4*t0**5 + t0**5/t1 - 5*t0**4*t1**3 + 28*t0**4*t1**2 - 52*t0**4*t1 + 44*t0**4 - 18*t0**4/t1 + 3*t0**4/t1**2 - 5*t0**3*t1**4 + 36*t0**3*t1**3 - 120*t0**3*t1**2 + 202*t0**3*t1 - 176*t0**3 + 77*t0**3/t1 - 14*t0**3/t1**2 - 3*t0**2*t1**5 + 28*t0**2*t1**4 - 120*t0**2*t1**3 + 304*t0**2*t1**2 - 453*t0**2*t1 + 379*t0**2 - 165*t0**2/t1 + 30*t0**2/t1**2 + 6*t0*t1**5 - 52*t0*t1**4 + 202*t0*t1**3 - 453*t0*t1**2 + 618*t0*t1 - 497*t0 + 214*t0/t1 - 38*t0/t1**2 - 4*t1**5 + 44*t1**4 - 176*t1**3 + 379*t1**2 - 497*t1 + 395 - 168/t1 + 28/t1**2 + t1**5/t0 - 18*t1**4/t0 + 77*t1**3/t0 - 165*t1**2/t0 + 214*t1/t0 - 168/t0 + 68/(t0*t1) - 9/(t0*t1**2) + 3*t1**4/t0**2 - 14*t1**3/t0**2 + 30*t1**2/t0**2 - 38*t1/t0**2 + 28/t0**2 - 9/(t0**2*t1),"[[   0   -9   28  -38   30  -14    3    0]
 [  -9   68 -168  214 -165   77  -18    1]
 [  28 -168  395 -497  379 -176   44   -4]
 [ -38  214 -497  618 -453  202  -52    6]
 [  30 -165  379 -453  304 -120   28   -3]
 [ -14   77 -176  202 -120   36   -5    0]
 [   3  -18   44  -52   28   -5    0    0]
 [   0    1   -4    6   -3    0    0    0]]",0
